start	end	tumor	normal
170100001	170110000	28	173
170110001	170120000	31	194
170120001	170130000	37	184
170130001	170140000	33	171
170140001	170150000	37	196
170150001	170160000	35	192
170160001	170170000	25	194
170170001	170180000	38	192
170180001	170190000	33	162
170190001	170200000	34	151
170200001	170210000	31	183
170210001	170220000	40	196
170220001	170230000	31	168
170230001	170240000	38	201
170240001	170250000	58	187
170250001	170260000	30	179
170260001	170270000	38	175
170270001	170280000	34	168
170280001	170290000	53	173
170290001	170300000	30	203
170300001	170310000	30	176
170310001	170320000	31	208
170320001	170330000	24	176
170330001	170340000	42	171
170340001	170350000	22	183
170350001	170360000	29	168
170360001	170370000	36	190
170370001	170380000	42	194
170380001	170390000	31	198
170390001	170400000	28	209
170400001	170410000	40	177
170410001	170420000	54	198
170420001	170430000	49	206
170430001	170440000	61	194
170440001	170450000	42	191
170450001	170460000	34	216
170460001	170470000	62	176
170470001	170480000	26	192
170480001	170490000	29	179
170490001	170500000	31	191
170500001	170510000	33	170
170510001	170520000	36	168
170520001	170530000	29	186
170530001	170540000	38	189
170540001	170550000	32	140
170550001	170560000	28	160
170560001	170570000	30	186
170570001	170580000	32	176
170580001	170590000	31	183
170590001	170600000	42	154
170600001	170610000	29	164
170610001	170620000	30	174
170620001	170630000	44	175
170630001	170640000	39	174
170640001	170650000	19	155
170650001	170660000	28	182
170660001	170670000	27	188
170670001	170680000	23	200
170680001	170690000	21	185
170690001	170700000	32	181
170700001	170710000	27	187
170710001	170720000	24	177
170720001	170730000	24	192
170730001	170740000	22	176
170740001	170750000	31	185
170750001	170760000	39	196
170760001	170770000	32	162
170770001	170780000	32	162
170780001	170790000	31	159
170790001	170800000	27	163
170800001	170810000	25	162
170810001	170820000	22	151
170820001	170830000	28	177
170830001	170840000	27	158
170840001	170850000	39	196
170850001	170860000	34	186
170860001	170870000	25	129
170870001	170880000	22	155
170880001	170890000	30	161
170890001	170900000	41	198
170900001	170910000	30	173
170910001	170920000	23	195
170920001	170930000	40	169
170930001	170940000	29	182
170940001	170950000	28	167
170950001	170960000	36	168
170960001	170970000	26	145
170970001	170980000	19	178
170980001	170990000	27	188
170990001	171000000	31	168
171000001	171010000	42	178
171010001	171020000	35	165
171020001	171030000	35	200
171030001	171040000	33	184
171040001	171050000	34	172
171050001	171060000	35	198
171060001	171070000	30	167
171070001	171080000	44	144
171080001	171090000	22	175
171090001	171100000	37	187
171100001	171110000	23	222
171110001	171120000	29	198
171120001	171130000	35	208
171130001	171140000	43	228
171140001	171150000	28	185
171150001	171160000	27	176
171160001	171170000	36	171
171170001	171180000	52	192
171180001	171190000	42	179
171190001	171200000	32	191
171200001	171210000	25	175
171210001	171220000	26	192
171220001	171230000	39	181
171230001	171240000	37	166
171240001	171250000	43	188
171250001	171260000	30	169
171260001	171270000	37	174
171270001	171280000	45	192
171280001	171290000	58	206
171290001	171300000	29	179
171300001	171310000	43	161
171310001	171320000	32	210
171320001	171330000	42	181
171330001	171340000	52	184
171340001	171350000	27	195
171350001	171360000	56	183
171360001	171370000	33	166
171370001	171380000	37	192
171380001	171390000	29	161
171390001	171400000	54	202
171400001	171410000	22	181
171410001	171420000	41	187
171420001	171430000	24	179
171430001	171440000	31	194
171440001	171450000	31	168
171450001	171460000	32	196
171460001	171470000	37	181
171470001	171480000	29	168
171480001	171490000	29	178
171490001	171500000	27	174
171500001	171510000	23	180
171510001	171520000	42	182
171520001	171530000	37	204
171530001	171540000	21	169
171540001	171550000	31	166
171550001	171560000	43	229
171560001	171570000	60	192
171570001	171580000	27	196
171580001	171590000	36	189
171590001	171600000	24	194
171600001	171610000	42	180
171610001	171620000	27	195
171620001	171630000	30	185
171630001	171640000	35	181
171640001	171650000	31	202
171650001	171660000	35	192
171660001	171670000	36	193
171670001	171680000	35	199
171680001	171690000	33	166
171690001	171700000	38	174
171700001	171710000	70	198
171710001	171720000	36	162
171720001	171730000	27	194
171730001	171740000	21	166
171740001	171750000	34	180
171750001	171760000	26	180
171760001	171770000	34	168
171770001	171780000	28	205
171780001	171790000	34	179
171790001	171800000	34	180
171800001	171810000	42	187
171810001	171820000	42	174
171820001	171830000	31	170
171830001	171840000	25	191
171840001	171850000	33	179
171850001	171860000	37	178
171860001	171870000	28	170
171870001	171880000	24	188
171880001	171890000	25	208
171890001	171900000	32	182
171900001	171910000	25	193
171910001	171920000	36	204
171920001	171930000	26	181
171930001	171940000	28	177
171940001	171950000	46	183
171950001	171960000	31	180
171960001	171970000	18	202
171970001	171980000	34	194
171980001	171990000	25	146
171990001	172000000	39	212
172000001	172010000	33	159
172010001	172020000	31	202
172020001	172030000	24	174
172030001	172040000	31	152
172040001	172050000	22	177
172050001	172060000	41	179
172060001	172070000	30	175
172070001	172080000	27	168
172080001	172090000	27	196
172090001	172100000	36	184
172100001	172110000	37	201
172110001	172120000	28	177
172120001	172130000	40	160
172130001	172140000	24	181
172140001	172150000	35	173
172150001	172160000	26	165
172160001	172170000	28	173
172170001	172180000	23	209
172180001	172190000	39	201
172190001	172200000	27	211
172200001	172210000	25	193
172210001	172220000	31	187
172220001	172230000	34	167
172230001	172240000	47	182
172240001	172250000	41	184
172250001	172260000	45	201
172260001	172270000	27	185
172270001	172280000	34	199
172280001	172290000	43	182
172290001	172300000	34	185
172300001	172310000	29	193
172310001	172320000	27	165
172320001	172330000	23	182
172330001	172340000	30	161
172340001	172350000	28	181
172350001	172360000	34	161
172360001	172370000	28	156
172370001	172380000	19	92
172380001	172390000	24	168
172390001	172400000	44	170
172400001	172410000	14	177
172410001	172420000	38	175
172420001	172430000	33	201
172430001	172440000	22	206
172440001	172450000	21	198
172450001	172460000	17	192
172460001	172470000	38	176
172470001	172480000	28	187
172480001	172490000	40	189
172490001	172500000	31	199
172500001	172510000	26	177
172510001	172520000	26	177
172520001	172530000	40	184
172530001	172540000	37	172
172540001	172550000	35	207
172550001	172560000	29	174
172560001	172570000	30	167
172570001	172580000	33	167
172580001	172590000	45	168
172590001	172600000	23	178
172600001	172610000	26	208
172610001	172620000	32	156
172620001	172630000	30	215
172630001	172640000	29	171
172640001	172650000	39	180
172650001	172660000	26	198
172660001	172670000	37	190
172670001	172680000	26	183
172680001	172690000	46	165
172690001	172700000	31	174
172700001	172710000	23	172
172710001	172720000	20	195
172720001	172730000	40	180
172730001	172740000	44	153
172740001	172750000	25	172
172750001	172760000	31	175
172760001	172770000	31	176
172770001	172780000	32	172
172780001	172790000	33	198
172790001	172800000	23	203
172800001	172810000	30	167
172810001	172820000	39	197
172820001	172830000	62	207
172830001	172840000	42	187
172840001	172850000	41	183
172850001	172860000	34	180
172860001	172870000	38	197
172870001	172880000	26	188
172880001	172890000	34	167
172890001	172900000	26	157
172900001	172910000	34	184
172910001	172920000	41	202
172920001	172930000	20	202
172930001	172940000	24	174
172940001	172950000	35	187
172950001	172960000	22	193
172960001	172970000	39	172
172970001	172980000	28	185
172980001	172990000	31	156
172990001	173000000	24	136
173000001	173010000	37	173
173010001	173020000	36	146
173020001	173030000	26	182
173030001	173040000	27	157
173040001	173050000	36	170
173050001	173060000	32	181
173060001	173070000	26	152
173070001	173080000	31	173
173080001	173090000	22	202
173090001	173100000	44	162
173100001	173110000	42	191
173110001	173120000	27	188
173120001	173130000	41	165
173130001	173140000	27	169
173140001	173150000	32	176
173150001	173160000	34	190
173160001	173170000	34	197
173170001	173180000	37	170
173180001	173190000	19	179
173190001	173200000	33	194
173200001	173210000	30	197
173210001	173220000	46	186
173220001	173230000	47	196
173230001	173240000	28	161
173240001	173250000	21	182
173250001	173260000	30	162
173260001	173270000	48	179
173270001	173280000	21	158
173280001	173290000	32	190
173290001	173300000	33	168
173300001	173310000	42	184
173310001	173320000	33	175
173320001	173330000	32	169
173330001	173340000	39	190
173340001	173350000	27	205
173350001	173360000	37	191
173360001	173370000	40	182
173370001	173380000	48	198
173380001	173390000	43	147
173390001	173400000	39	176
173400001	173410000	42	154
173410001	173420000	30	183
173420001	173430000	24	148
173430001	173440000	30	152
173440001	173450000	30	178
173450001	173460000	38	183
173460001	173470000	33	184
173470001	173480000	31	204
173480001	173490000	35	213
173490001	173500000	23	173
173500001	173510000	39	184
173510001	173520000	31	182
173520001	173530000	35	177
173530001	173540000	37	198
173540001	173550000	19	202
173550001	173560000	21	169
173560001	173570000	30	197
173570001	173580000	38	218
173580001	173590000	26	198
173590001	173600000	43	189
173600001	173610000	36	191
173610001	173620000	29	187
173620001	173630000	28	180
173630001	173640000	24	176
173640001	173650000	22	188
173650001	173660000	29	180
173660001	173670000	27	188
173670001	173680000	32	183
173680001	173690000	17	184
173690001	173700000	22	184
173700001	173710000	29	183
173710001	173720000	35	191
173720001	173730000	32	160
173730001	173740000	20	191
173740001	173750000	39	211
173750001	173760000	40	169
173760001	173770000	29	168
173770001	173780000	21	163
173780001	173790000	34	195
173790001	173800000	38	190
173800001	173810000	30	202
173810001	173820000	33	179
173820001	173830000	34	184
173830001	173840000	42	196
173840001	173850000	40	175
173850001	173860000	36	194
173860001	173870000	25	206
173870001	173880000	40	174
173880001	173890000	33	206
173890001	173900000	19	184
173900001	173910000	31	182
173910001	173920000	32	192
173920001	173930000	33	195
173930001	173940000	40	179
173940001	173950000	34	189
173950001	173960000	34	177
173960001	173970000	34	165
173970001	173980000	37	176
173980001	173990000	38	166
173990001	174000000	32	192
174000001	174010000	44	189
174010001	174020000	44	215
174020001	174030000	32	181
174030001	174040000	37	173
174040001	174050000	25	175
174050001	174060000	37	172
174060001	174070000	33	186
174070001	174080000	38	183
174080001	174090000	31	153
174090001	174100000	19	168
174100001	174110000	29	164
174110001	174120000	31	184
174120001	174130000	35	161
174130001	174140000	26	181
174140001	174150000	30	162
174150001	174160000	39	194
174160001	174170000	37	176
174170001	174180000	36	219
174180001	174190000	38	188
174190001	174200000	33	189
174200001	174210000	40	189
174210001	174220000	38	226
174220001	174230000	26	216
174230001	174240000	25	199
174240001	174250000	35	190
174250001	174260000	28	168
174260001	174270000	40	170
174270001	174280000	20	183
174280001	174290000	28	180
174290001	174300000	32	169
174300001	174310000	24	186
174310001	174320000	46	196
174320001	174330000	29	177
174330001	174340000	28	188
174340001	174350000	34	184
174350001	174360000	23	172
174360001	174370000	29	208
174370001	174380000	28	175
174380001	174390000	26	187
174390001	174400000	28	156
174400001	174410000	29	181
174410001	174420000	39	178
174420001	174430000	26	168
174430001	174440000	19	148
174440001	174450000	26	161
174450001	174460000	24	157
174460001	174470000	34	168
174470001	174480000	16	200
174480001	174490000	26	177
174490001	174500000	33	153
174500001	174510000	22	168
174510001	174520000	28	176
174520001	174530000	60	195
174530001	174540000	54	185
174540001	174550000	40	180
174550001	174560000	43	199
174560001	174570000	42	178
174570001	174580000	20	182
174580001	174590000	34	199
174590001	174600000	32	194
174600001	174610000	29	166
174610001	174620000	19	190
174620001	174630000	23	209
174630001	174640000	38	180
174640001	174650000	65	184
174650001	174660000	29	162
174660001	174670000	38	194
174670001	174680000	27	189
174680001	174690000	37	184
174690001	174700000	38	191
174700001	174710000	50	203
174710001	174720000	45	156
174720001	174730000	44	170
174730001	174740000	17	175
174740001	174750000	27	154
174750001	174760000	33	194
174760001	174770000	35	199
174770001	174780000	29	182
174780001	174790000	47	173
174790001	174800000	35	170
174800001	174810000	36	198
174810001	174820000	21	171
174820001	174830000	26	183
174830001	174840000	27	178
174840001	174850000	23	178
174850001	174860000	26	188
174860001	174870000	26	172
174870001	174880000	32	177
174880001	174890000	57	204
174890001	174900000	29	175
174900001	174910000	32	192
174910001	174920000	20	186
174920001	174930000	38	195
174930001	174940000	33	184
174940001	174950000	26	169
174950001	174960000	32	189
174960001	174970000	25	181
174970001	174980000	25	183
174980001	174990000	33	185
174990001	175000000	34	169
175000001	175010000	22	167
175010001	175020000	33	150
175020001	175030000	38	189
175030001	175040000	21	194
175040001	175050000	35	195
175050001	175060000	39	195
175060001	175070000	28	166
175070001	175080000	32	176
175080001	175090000	31	166
175090001	175100000	35	163
175100001	175110000	29	190
175110001	175120000	30	164
175120001	175130000	34	187
175130001	175140000	32	151
175140001	175150000	34	175
175150001	175160000	30	166
175160001	175170000	28	175
175170001	175180000	24	173
175180001	175190000	20	185
175190001	175200000	37	180
175200001	175210000	28	194
175210001	175220000	35	182
175220001	175230000	36	191
175230001	175240000	34	204
175240001	175250000	27	185
175250001	175260000	29	169
175260001	175270000	41	198
175270001	175280000	34	179
175280001	175290000	29	177
175290001	175300000	34	203
175300001	175310000	41	195
175310001	175320000	18	182
175320001	175330000	37	199
175330001	175340000	47	176
175340001	175350000	40	169
175350001	175360000	29	166
175360001	175370000	38	174
175370001	175380000	36	169
175380001	175390000	20	185
175390001	175400000	21	162
175400001	175410000	38	180
175410001	175420000	28	172
175420001	175430000	27	187
175430001	175440000	27	204
175440001	175450000	33	169
175450001	175460000	20	183
175460001	175470000	33	176
175470001	175480000	41	162
175480001	175490000	26	160
175490001	175500000	21	172
175500001	175510000	27	154
175510001	175520000	36	175
175520001	175530000	22	159
175530001	175540000	27	196
175540001	175550000	39	187
175550001	175560000	27	183
175560001	175570000	29	178
175570001	175580000	32	181
175580001	175590000	34	166
175590001	175600000	26	191
175600001	175610000	31	183
175610001	175620000	41	177
175620001	175630000	28	165
175630001	175640000	42	186
175640001	175650000	30	168
175650001	175660000	31	177
175660001	175670000	32	190
175670001	175680000	33	193
175680001	175690000	25	163
175690001	175700000	29	171
175700001	175710000	56	176
175710001	175720000	28	147
175720001	175730000	27	181
175730001	175740000	38	159
175740001	175750000	25	191
175750001	175760000	26	145
175760001	175770000	26	169
175770001	175780000	33	183
175780001	175790000	30	186
175790001	175800000	20	174
175800001	175810000	25	185
175810001	175820000	30	232
175820001	175830000	25	190
175830001	175840000	31	215
175840001	175850000	38	194
175850001	175860000	31	167
175860001	175870000	39	189
175870001	175880000	37	168
175880001	175890000	26	207
175890001	175900000	29	162
175900001	175910000	35	173
175910001	175920000	28	173
175920001	175930000	32	201
175930001	175940000	32	193
175940001	175950000	77	186
175950001	175960000	36	172
175960001	175970000	27	188
175970001	175980000	52	192
175980001	175990000	30	176
175990001	176000000	22	161
176000001	176010000	32	194
176010001	176020000	35	186
176020001	176030000	37	155
176030001	176040000	26	152
176040001	176050000	31	166
176050001	176060000	31	198
176060001	176070000	38	187
176070001	176080000	23	178
176080001	176090000	32	170
176090001	176100000	33	163
176100001	176110000	37	199
176110001	176120000	35	174
176120001	176130000	48	190
176130001	176140000	25	199
176140001	176150000	36	155
176150001	176160000	31	175
176160001	176170000	30	189
176170001	176180000	37	199
176180001	176190000	29	185
176190001	176200000	23	150
176200001	176210000	37	169
176210001	176220000	40	184
176220001	176230000	32	151
176230001	176240000	28	177
176240001	176250000	29	175
176250001	176260000	34	185
176260001	176270000	34	188
176270001	176280000	55	166
176280001	176290000	28	171
176290001	176300000	29	178
176300001	176310000	34	186
176310001	176320000	38	202
176320001	176330000	54	174
176330001	176340000	30	199
176340001	176350000	32	199
176350001	176360000	30	176
176360001	176370000	23	174
176370001	176380000	30	182
176380001	176390000	33	180
176390001	176400000	44	164
176400001	176410000	36	172
176410001	176420000	23	188
176420001	176430000	34	179
176430001	176440000	28	154
176440001	176450000	34	170
176450001	176460000	63	185
176460001	176470000	34	175
176470001	176480000	29	167
176480001	176490000	44	199
176490001	176500000	43	170
176500001	176510000	33	201
176510001	176520000	19	203
176520001	176530000	54	197
176530001	176540000	44	187
176540001	176550000	25	186
176550001	176560000	39	175
176560001	176570000	30	176
176570001	176580000	26	206
176580001	176590000	22	157
176590001	176600000	32	185
176600001	176610000	26	184
176610001	176620000	34	203
176620001	176630000	32	167
176630001	176640000	30	175
176640001	176650000	45	145
176650001	176660000	25	180
176660001	176670000	37	185
176670001	176680000	29	213
176680001	176690000	18	168
176690001	176700000	38	171
176700001	176710000	30	217
176710001	176720000	30	174
176720001	176730000	33	156
176730001	176740000	27	204
176740001	176750000	32	202
176750001	176760000	29	177
176760001	176770000	26	188
176770001	176780000	37	156
176780001	176790000	27	200
176790001	176800000	29	171
176800001	176810000	39	178
176810001	176820000	29	171
176820001	176830000	19	209
176830001	176840000	26	163
176840001	176850000	26	167
176850001	176860000	34	185
176860001	176870000	40	186
176870001	176880000	32	172
176880001	176890000	26	196
176890001	176900000	25	177
176900001	176910000	26	180
176910001	176920000	33	203
176920001	176930000	34	155
176930001	176940000	42	198
176940001	176950000	43	176
176950001	176960000	34	193
176960001	176970000	21	199
176970001	176980000	19	190
176980001	176990000	32	172
176990001	177000000	30	192
177000001	177010000	31	173
177010001	177020000	32	211
177020001	177030000	29	191
177030001	177040000	21	177
177040001	177050000	23	200
177050001	177060000	35	196
177060001	177070000	41	157
177070001	177080000	30	183
177080001	177090000	32	156
177090001	177100000	36	171
177100001	177110000	22	178
177110001	177120000	34	180
177120001	177130000	28	187
177130001	177140000	29	171
177140001	177150000	31	158
177150001	177160000	31	181
177160001	177170000	29	154
177170001	177180000	22	164
177180001	177190000	28	167
177190001	177200000	27	172
177200001	177210000	18	191
177210001	177220000	35	159
177220001	177230000	44	173
177230001	177240000	36	194
177240001	177250000	33	161
177250001	177260000	32	189
177260001	177270000	34	186
177270001	177280000	24	185
177280001	177290000	39	183
177290001	177300000	23	175
177300001	177310000	30	176
177310001	177320000	50	177
177320001	177330000	29	182
177330001	177340000	43	197
177340001	177350000	41	192
177350001	177360000	29	189
177360001	177370000	34	205
177370001	177380000	37	214
177380001	177390000	35	184
177390001	177400000	24	198
177400001	177410000	27	196
177410001	177420000	35	181
177420001	177430000	30	159
177430001	177440000	39	167
177440001	177450000	30	186
177450001	177460000	29	183
177460001	177470000	41	164
177470001	177480000	30	199
177480001	177490000	30	199
177490001	177500000	34	175
177500001	177510000	39	191
177510001	177520000	27	208
177520001	177530000	28	187
177530001	177540000	17	169
177540001	177550000	26	171
177550001	177560000	36	193
177560001	177570000	37	192
177570001	177580000	29	175
177580001	177590000	40	198
177590001	177600000	27	163
177600001	177610000	19	171
177610001	177620000	79	190
177620001	177630000	32	209
177630001	177640000	25	178
177640001	177650000	29	177
177650001	177660000	23	176
177660001	177670000	42	192
177670001	177680000	41	180
177680001	177690000	31	198
177690001	177700000	44	163
177700001	177710000	27	160
177710001	177720000	22	159
177720001	177730000	32	180
177730001	177740000	25	182
177740001	177750000	33	229
177750001	177760000	27	161
177760001	177770000	37	165
177770001	177780000	32	204
177780001	177790000	23	176
177790001	177800000	33	174
177800001	177810000	29	161
177810001	177820000	26	184
177820001	177830000	32	197
177830001	177840000	30	199
177840001	177850000	31	171
177850001	177860000	45	171
177860001	177870000	23	196
177870001	177880000	30	183
177880001	177890000	19	185
177890001	177900000	25	209
177900001	177910000	29	221
177910001	177920000	27	190
177920001	177930000	31	180
177930001	177940000	37	164
177940001	177950000	42	165
177950001	177960000	28	169
177960001	177970000	24	152
177970001	177980000	40	168
177980001	177990000	35	185
177990001	178000000	31	205
178000001	178010000	29	173
178010001	178020000	29	180
178020001	178030000	29	165
178030001	178040000	23	193
178040001	178050000	24	189
178050001	178060000	34	187
178060001	178070000	30	179
178070001	178080000	36	190
178080001	178090000	38	191
178090001	178100000	23	159
178100001	178110000	33	197
178110001	178120000	31	181
178120001	178130000	37	192
178130001	178140000	29	191
178140001	178150000	37	188
178150001	178160000	33	161
178160001	178170000	28	182
178170001	178180000	38	205
178180001	178190000	45	208
178190001	178200000	23	171
178200001	178210000	39	208
178210001	178220000	37	170
178220001	178230000	19	160
178230001	178240000	24	174
178240001	178250000	46	167
178250001	178260000	23	198
178260001	178270000	50	183
178270001	178280000	34	172
178280001	178290000	23	187
178290001	178300000	29	186
178300001	178310000	32	148
178310001	178320000	26	196
178320001	178330000	27	184
178330001	178340000	25	165
178340001	178350000	26	225
178350001	178360000	28	161
178360001	178370000	18	173
178370001	178380000	28	155
178380001	178390000	33	172
178390001	178400000	42	183
178400001	178410000	26	177
178410001	178420000	23	172
178420001	178430000	43	177
178430001	178440000	23	149
178440001	178450000	33	184
178450001	178460000	32	164
178460001	178470000	36	162
178470001	178480000	33	190
178480001	178490000	32	153
178490001	178500000	27	177
178500001	178510000	28	146
178510001	178520000	24	180
178520001	178530000	26	141
178530001	178540000	42	192
178540001	178550000	21	186
178550001	178560000	30	164
178560001	178570000	28	198
178570001	178580000	47	177
178580001	178590000	35	179
178590001	178600000	39	158
178600001	178610000	28	181
178610001	178620000	32	193
178620001	178630000	47	185
178630001	178640000	31	171
178640001	178650000	19	167
178650001	178660000	26	184
178660001	178670000	30	197
178670001	178680000	25	198
178680001	178690000	32	207
178690001	178700000	43	198
178700001	178710000	41	188
178710001	178720000	25	183
178720001	178730000	26	172
178730001	178740000	39	191
178740001	178750000	32	200
178750001	178760000	25	175
178760001	178770000	56	205
178770001	178780000	31	158
178780001	178790000	28	192
178790001	178800000	28	172
178800001	178810000	28	180
178810001	178820000	28	203
178820001	178830000	26	181
178830001	178840000	44	206
178840001	178850000	36	208
178850001	178860000	24	180
178860001	178870000	31	189
178870001	178880000	41	179
178880001	178890000	28	181
178890001	178900000	28	195
178900001	178910000	21	142
178910001	178920000	25	171
178920001	178930000	32	177
178930001	178940000	39	200
178940001	178950000	34	177
178950001	178960000	27	193
178960001	178970000	26	202
178970001	178980000	33	202
178980001	178990000	28	198
178990001	179000000	22	180
179000001	179010000	32	191
179010001	179020000	23	153
179020001	179030000	23	180
179030001	179040000	34	192
179040001	179050000	35	163
179050001	179060000	31	177
179060001	179070000	28	164
179070001	179080000	28	186
179080001	179090000	31	165
179090001	179100000	41	166
179100001	179110000	26	177
179110001	179120000	28	176
179120001	179130000	31	190
179130001	179140000	44	150
179140001	179150000	35	191
179150001	179160000	35	183
179160001	179170000	31	183
179170001	179180000	25	174
179180001	179190000	21	193
179190001	179200000	29	177
179200001	179210000	27	186
179210001	179220000	26	191
179220001	179230000	28	183
179230001	179240000	32	193
179240001	179250000	19	188
179250001	179260000	29	188
179260001	179270000	24	196
179270001	179280000	31	204
179280001	179290000	24	150
179290001	179300000	32	201
179300001	179310000	30	207
179310001	179320000	31	198
179320001	179330000	39	205
179330001	179340000	14	169
179340001	179350000	28	190
179350001	179360000	38	186
179360001	179370000	54	204
179370001	179380000	32	207
179380001	179390000	28	206
179390001	179400000	33	186
179400001	179410000	32	182
179410001	179420000	22	187
179420001	179430000	33	204
179430001	179440000	48	195
179440001	179450000	38	174
179450001	179460000	34	168
179460001	179470000	26	180
179470001	179480000	26	156
179480001	179490000	37	192
179490001	179500000	26	185
179500001	179510000	34	182
179510001	179520000	41	187
179520001	179530000	30	188
179530001	179540000	28	195
179540001	179550000	40	212
179550001	179560000	29	162
179560001	179570000	43	200
179570001	179580000	29	185
179580001	179590000	23	183
179590001	179600000	25	172
179600001	179610000	27	198
179610001	179620000	32	175
179620001	179630000	35	166
179630001	179640000	48	178
179640001	179650000	52	189
179650001	179660000	28	198
179660001	179670000	25	163
179670001	179680000	39	176
179680001	179690000	33	190
179690001	179700000	33	197
179700001	179710000	35	175
179710001	179720000	23	185
179720001	179730000	36	189
179730001	179740000	27	171
179740001	179750000	24	167
179750001	179760000	31	182
179760001	179770000	30	171
179770001	179780000	27	182
179780001	179790000	51	213
179790001	179800000	31	185
179800001	179810000	41	186
179810001	179820000	37	197
179820001	179830000	28	174
179830001	179840000	37	163
179840001	179850000	30	201
179850001	179860000	23	161
179860001	179870000	25	197
179870001	179880000	22	188
179880001	179890000	31	145
179890001	179900000	27	168
179900001	179910000	32	189
179910001	179920000	37	177
179920001	179930000	30	188
179930001	179940000	33	151
179940001	179950000	33	194
179950001	179960000	53	196
179960001	179970000	28	187
179970001	179980000	28	175
179980001	179990000	30	180
179990001	180000000	21	190
180000001	180010000	22	142
180010001	180020000	37	187
180020001	180030000	27	195
180030001	180040000	29	206
180040001	180050000	32	195
180050001	180060000	33	176
180060001	180070000	40	166
180070001	180080000	28	173
180080001	180090000	27	188
180090001	180100000	40	183
180100001	180110000	40	215
180110001	180120000	21	217
180120001	180130000	26	176
180130001	180140000	28	180
180140001	180150000	29	177
180150001	180160000	39	170
180160001	180170000	40	185
180170001	180180000	32	168
180180001	180190000	20	176
180190001	180200000	31	196
180200001	180210000	26	168
180210001	180220000	31	206
180220001	180230000	35	168
180230001	180240000	31	175
180240001	180250000	32	185
180250001	180260000	25	181
180260001	180270000	29	192
180270001	180280000	49	174
180280001	180290000	32	161
180290001	180300000	28	166
180300001	180310000	28	202
180310001	180320000	36	202
180320001	180330000	31	169
180330001	180340000	23	188
180340001	180350000	22	187
180350001	180360000	26	206
180360001	180370000	42	177
180370001	180380000	43	177
180380001	180390000	25	171
180390001	180400000	27	180
180400001	180410000	23	212
180410001	180420000	28	174
180420001	180430000	39	180
180430001	180440000	30	143
180440001	180450000	26	172
180450001	180460000	36	181
180460001	180470000	29	180
180470001	180480000	45	179
180480001	180490000	36	174
180490001	180500000	23	172
180500001	180510000	30	144
180510001	180520000	34	176
180520001	180530000	35	200
180530001	180540000	43	171
180540001	180550000	36	174
180550001	180560000	41	171
180560001	180570000	65	169
180570001	180580000	28	181
180580001	180590000	35	166
180590001	180600000	38	171
180600001	180610000	45	190
180610001	180620000	26	192
180620001	180630000	26	195
180630001	180640000	21	200
180640001	180650000	50	186
180650001	180660000	35	174
180660001	180670000	27	188
180670001	180680000	31	172
180680001	180690000	26	181
180690001	180700000	36	169
180700001	180710000	35	183
180710001	180720000	34	175
180720001	180730000	30	190
180730001	180740000	22	186
180740001	180750000	24	168
180750001	180760000	30	187
180760001	180770000	39	180
180770001	180780000	23	172
180780001	180790000	27	170
180790001	180800000	38	197
180800001	180810000	37	182
180810001	180820000	30	203
180820001	180830000	46	183
180830001	180840000	33	190
180840001	180850000	30	173
180850001	180860000	30	206
180860001	180870000	31	192
180870001	180880000	38	167
180880001	180890000	39	185
180890001	180900000	21	190
180900001	180910000	47	185
180910001	180920000	29	190
180920001	180930000	42	185
180930001	180940000	18	166
180940001	180950000	33	181
180950001	180960000	25	175
180960001	180970000	43	160
180970001	180980000	31	206
180980001	180990000	22	178
180990001	181000000	26	140
181000001	181010000	22	170
181010001	181020000	35	180
181020001	181030000	42	185
181030001	181040000	27	176
181040001	181050000	31	166
181050001	181060000	28	162
181060001	181070000	25	198
181070001	181080000	27	175
181080001	181090000	17	163
181090001	181100000	46	167
181100001	181110000	28	178
181110001	181120000	32	166
181120001	181130000	28	185
181130001	181140000	35	210
181140001	181150000	32	145
181150001	181160000	36	185
181160001	181170000	39	169
181170001	181180000	31	174
181180001	181190000	23	189
181190001	181200000	30	206
181200001	181210000	39	151
181210001	181220000	33	179
181220001	181230000	32	201
181230001	181240000	27	187
181240001	181250000	36	208
181250001	181260000	25	178
181260001	181270000	23	184
181270001	181280000	38	182
181280001	181290000	36	171
181290001	181300000	22	181
181300001	181310000	26	199
181310001	181320000	29	187
181320001	181330000	36	214
181330001	181340000	25	179
181340001	181350000	24	166
181350001	181360000	39	192
181360001	181370000	30	165
181370001	181380000	27	177
181380001	181390000	33	196
181390001	181400000	34	189
181400001	181410000	28	198
181410001	181420000	45	170
181420001	181430000	31	210
181430001	181440000	26	159
181440001	181450000	21	169
181450001	181460000	17	196
181460001	181470000	21	191
181470001	181480000	34	210
181480001	181490000	23	152
181490001	181500000	25	191
181500001	181510000	34	152
181510001	181520000	28	171
181520001	181530000	36	201
181530001	181540000	23	214
181540001	181550000	36	179
181550001	181560000	26	181
181560001	181570000	38	168
181570001	181580000	40	167
181580001	181590000	24	185
181590001	181600000	31	166
181600001	181610000	26	161
181610001	181620000	28	198
181620001	181630000	31	170
181630001	181640000	26	196
181640001	181650000	34	212
181650001	181660000	28	198
181660001	181670000	39	179
181670001	181680000	32	191
181680001	181690000	28	175
181690001	181700000	31	183
181700001	181710000	43	175
181710001	181720000	27	174
181720001	181730000	28	183
181730001	181740000	39	168
181740001	181750000	23	182
